id,title,age,rating_cat,genre_cat,runtime,popularity,score,budget,budget_efficiency,director_age,director_experience,director_is_acclaimed,director_is_panned,director_efficiency,star_age,star_experience,star_is_acclaimed,star_is_panned,star_efficiency
1565,Johnny Mnemonic,29,R,Action,96.0,68000.0,5.7,26000000.0,0.7336815384615385,42.0,0,False,False,0.0,31.0,4,False,False,4.022923967857143
1566,The Bridges of Madison County,29,PG-13,Drama,135.0,76000.0,7.6,24000000.0,7.584025708333333,65.0,11,True,False,3.4092540544422643,65.0,14,True,True,3.23487563191046
1567,Strange Days,29,R,Action,145.0,68000.0,7.2,42000000.0,0.1895069285714285,44.0,2,False,False,2.077179825,33.0,1,True,False,0.8007296451612903
1568,Cutthroat Island,29,PG-13,Action,124.0,27000.0,5.7,98000000.0,0.1022175714285714,36.0,6,False,True,2.1704562249078463,39.0,1,False,True,0.3916303
1569,Judge Dredd,29,R,Action,96.0,112000.0,5.6,90000000.0,1.2610386777777778,27.0,0,False,False,0.0,49.0,17,True,True,3.441227135018569
1570,The City of Lost Children,29,R,Other,112.0,66000.0,7.5,18000000.0,0.0989702777777777,39.0,0,False,False,0.0,45.0,0,False,False,0.0
1571,Copycat,29,R,Drama,123.0,56000.0,6.6,20000000.0,1.60259585,47.0,1,False,False,0.163091,46.0,4,True,False,3.32969811561425
1572,Powder,29,PG-13,Drama,111.0,29000.0,6.6,9500000.0,3.248648,37.0,0,False,False,0.0,42.0,0,False,False,0.0
1573,A Little Princess,29,G,Drama,97.0,33000.0,7.7,17000000.0,0.5891440588235294,34.0,1,True,False,10.0,11.0,0,False,False,0.0
1574,The American President,29,PG-13,Comedy,114.0,54000.0,6.8,62000000.0,1.739991870967742,48.0,8,True,True,3.674380074161585,51.0,9,True,False,5.157660194507421
1575,Under Siege 2: Dark Territory,29,R,Action,100.0,45000.0,5.5,60000000.0,1.738734716666667,57.0,3,False,True,1.6337576777777778,43.0,6,False,True,3.361102847301588
1576,Mr. Holland's Opus,29,PG,Drama,143.0,36000.0,7.3,23000000.0,4.62043352173913,37.0,4,False,False,4.376594316666667,48.0,7,False,False,1.0307902467234826
1577,The Prophecy,29,R,Action,98.0,30000.0,6.5,8000000.0,2.01448475,37.0,0,False,False,0.0,52.0,4,False,False,0.9059665342767296
1578,Dead Man,29,R,Adventure,121.0,92000.0,7.6,9000000.0,0.1153163333333333,42.0,4,True,False,3.12438491396104,32.0,6,True,False,1.5082435389145843
1579,Ace Ventura: When Nature Calls,29,PG-13,Adventure,90.0,206000.0,6.4,30000000.0,7.079517766666667,34.0,0,False,False,0.0,33.0,3,False,False,9.049275466666666
1580,First Knight,29,PG-13,Action,134.0,70000.0,6.0,55000000.0,2.320007909090909,45.0,1,False,False,10.0,65.0,9,True,False,2.6011102797354093
1581,Jade,29,R,Crime,95.0,12000.0,5.3,50000000.0,0.1970322,60.0,4,False,True,1.4572409848484849,39.0,0,False,False,0.0
1582,The Big Green,29,PG,Comedy,100.0,9500.0,5.6,12000000.0,1.4780515833333334,37.0,0,False,False,0.0,37.0,5,False,False,4.366721575247541
1583,Virtuosity,29,R,Action,106.0,29000.0,5.6,30000000.0,0.8015891666666667,36.0,1,False,True,3.2100816,41.0,3,True,False,1.092831606095437
1584,Halloween: The Curse of Michael Myers,29,R,Horror,87.0,32000.0,4.8,5000000.0,3.0233268,27.0,0,False,False,0.0,76.0,3,False,True,3.5365665111111118
1585,Father of the Bride Part II,29,PG,Comedy,106.0,36000.0,6.1,30000000.0,2.5531369,54.0,2,False,True,1.3768085444444444,50.0,8,True,True,2.427103965308857
1586,Assassins,29,R,Action,132.0,79000.0,6.3,50000000.0,0.60606144,65.0,9,True,False,4.095894312963761,49.0,17,True,True,3.441227135018569
1587,A Walk in the Clouds,29,PG-13,Drama,102.0,32000.0,6.7,20000000.0,2.50040715,63.0,1,False,False,10.0,31.0,4,False,False,4.022923967857143
1588,Rob Roy,29,R,Adventure,139.0,41000.0,6.9,28000000.0,1.1284611071428572,38.0,3,False,False,1.7306037473084883,43.0,3,True,False,4.509401357142857
1589,Dead Presidents,29,R,Action,119.0,21000.0,6.9,10000000.0,2.4147179,23.0,1,True,False,7.974877714285714,20.0,0,False,False,0.0
1590,The Baby-Sitters Club,29,PG,Comedy,94.0,5500.0,5.8,6500000.0,1.490150153846154,43.0,0,False,False,0.0,13.0,0,False,False,0.0
1591,Waiting to Exhale,29,R,Comedy,124.0,10000.0,6.0,16000000.0,5.09075975,34.0,0,False,False,0.0,32.0,0,False,False,0.0
1592,Welcome to the Dollhouse,29,R,Comedy,88.0,33000.0,7.4,800000.0,5.71127375,36.0,0,False,False,0.0,13.0,0,False,False,0.0
1593,The Indian in the Cupboard,29,PG,Drama,96.0,27000.0,6.0,45000000.0,0.7923584666666666,51.0,3,False,False,2.343189969597069,11.0,0,False,False,0.0
1594,Rumble in the Bronx,29,R,Action,87.0,40000.0,6.8,7500000.0,4.3189396,35.0,1,False,False,10.0,41.0,4,True,False,3.046969525
1595,Devil in a Blue Dress,29,R,Crime,102.0,18000.0,6.7,27000000.0,0.5978082222222222,46.0,0,False,False,0.0,41.0,3,True,False,1.092831606095437
1596,How to Make an American Quilt,29,PG-13,Comedy,117.0,11000.0,6.3,10000000.0,4.120002,35.0,0,False,False,0.0,24.0,3,True,False,1.2887853050379572
1597,Tales from the Crypt: Demon Knight,29,R,Action,92.0,22000.0,6.7,13000000.0,1.622242,44.0,2,False,False,2.536799891891892,29.0,0,False,False,0.0
1598,The Net,29,PG-13,Action,114.0,62000.0,5.9,22000000.0,5.028543863636363,64.0,1,False,False,0.3101378,31.0,0,False,False,0.0
1599,Living in Oblivion,29,R,Comedy,90.0,17000.0,7.5,500000.0,2.22358,42.0,1,False,False,0.180182,38.0,0,False,False,0.0
1600,Dracula: Dead and Loving It,29,PG-13,Comedy,88.0,40000.0,5.9,30000000.0,0.3590714666666666,69.0,4,False,False,1.6652985584374325,69.0,3,True,False,4.015672590096618
1601,Village of the Damned,29,R,Horror,98.0,30000.0,5.7,22000000.0,0.4281075,47.0,10,True,False,2.8887863256398005,43.0,4,False,True,1.1468183379336352
1602,Wild Bill,29,R,Action,98.0,6600.0,5.9,30000000.0,0.0731327333333333,53.0,10,False,False,1.860284248758024,46.0,12,True,False,1.171157035344932
1603,Grumpier Old Men,29,PG-13,Comedy,101.0,25000.0,6.7,25000000.0,2.86074012,45.0,4,False,True,1.8228905263888888,75.0,2,False,False,0.6038561458333334
1604,Boys on the Side,29,R,Comedy,115.0,12000.0,6.5,21000000.0,1.1161994285714285,68.0,6,False,False,4.680211981023652,40.0,3,False,True,4.5832172903225805
1605,Tales from the Hood,29,R,Crime,98.0,7400.0,6.4,6000000.0,1.972988,35.0,1,False,False,0.2338242338242338,56.0,0,False,False,0.0
1606,Money Train,29,R,Action,110.0,39000.0,5.7,68000000.0,0.5210457794117647,45.0,2,False,False,6.387972503095975,33.0,6,False,True,2.600656142526455
1607,Candyman: Farewell to the Flesh,29,R,Horror,95.0,11000.0,5.3,6000000.0,2.323397166666666,40.0,1,False,True,0.18586125,41.0,1,False,False,1.389344523809524
1608,The Crossing Guard,29,R,Drama,111.0,13000.0,6.3,9000000.0,0.0965532222222222,35.0,1,False,False,0.0273035714285714,58.0,9,True,True,1.14747396848167
1609,Nixon,29,R,Biography,192.0,29000.0,7.1,44000000.0,0.3109492045454545,49.0,8,True,False,3.935980851416057,58.0,3,True,False,0.9954493622222222
1610,Hideaway,29,R,Other,106.0,6400.0,5.3,15000000.0,0.813417,36.0,1,False,True,3.2100816,43.0,3,True,True,2.4620572555555555
1611,Underground,29,Unrated,Comedy,167.0,56000.0,8.1,14000000.0,0.0122201428571428,41.0,1,False,False,0.0059235263157894,45.0,0,False,False,0.0
1612,Mighty Aphrodite,29,R,Comedy,95.0,39000.0,7.0,15000000.0,0.4312332,60.0,14,True,False,1.070452123055282,60.0,6,True,False,0.7740073454805998
1613,Total Eclipse,29,R,Biography,111.0,14000.0,6.5,8000000.0,0.042517375,47.0,1,False,False,1.7322970555555557,21.0,0,False,False,0.0
1614,Fair Game,29,R,Action,91.0,12000.0,4.3,50000000.0,0.23068954,20.0,0,False,False,0.0,32.0,0,False,False,0.0
1615,Lord of Illusions,29,R,Horror,109.0,15000.0,6.1,12000000.0,1.1078685,43.0,1,False,False,0.8056685454545455,41.0,1,False,False,1.9448588148148147
1616,The Scarlet Letter,29,R,Drama,135.0,15000.0,5.3,46000000.0,0.2257045,50.0,4,True,False,0.9466877843584656,33.0,2,False,False,3.0642534125
1617,Nick of Time,29,R,Action,90.0,40000.0,6.3,33000000.0,0.2477377575757575,56.0,7,False,False,3.172136791860917,32.0,6,True,False,1.5082435389145843
1618,Things to Do in Denver When You're Dead,29,R,Crime,115.0,27000.0,6.8,7000000.0,0.0756808571428571,30.0,0,False,False,0.0,39.0,1,False,False,0.56952395
1619,Safe,29,R,Drama,119.0,14000.0,7.2,1000000.0,0.512245,34.0,1,False,False,3.14912,35.0,0,False,False,0.0
1620,Sudden Death,29,R,Action,111.0,33000.0,5.8,35000000.0,1.8385763142857143,52.0,4,False,False,1.6807342549570103,35.0,11,False,True,4.895290272450176
1621,Canadian Bacon,29,PG,Comedy,91.0,16000.0,5.9,11000000.0,0.0149064545454545,41.0,0,False,False,0.0,45.0,5,False,False,3.480502451111112
1622,Screamers,29,R,Horror,108.0,26000.0,6.4,20000000.0,0.28558475,39.0,0,False,False,0.0,48.0,6,True,False,1.4463718564423076
1623,Vampire in Brooklyn,29,R,Comedy,100.0,22000.0,4.6,20000000.0,0.9875868,56.0,6,True,False,4.518598339087301,34.0,10,True,False,4.91302174062271
1624,A Kid in King Arthur's Court,29,PG,Adventure,89.0,5800.0,4.7,15000000.0,0.8937811333333333,50.0,2,False,True,3.7775282666666663,15.0,1,False,False,5.6500758
1625,Othello,29,R,Drama,123.0,9200.0,6.9,11000000.0,0.2585799090909091,35.0,0,False,False,0.0,34.0,2,False,False,2.158898514423077
1626,Clockers,29,R,Crime,128.0,21000.0,6.9,25000000.0,0.52286072,38.0,7,True,False,3.5942291175205745,56.0,3,True,False,1.5310245555555555
1627,Smoke,29,R,Comedy,112.0,34000.0,7.4,7000000.0,1.1953765714285711,46.0,2,True,True,1.540715181818182,56.0,3,True,False,1.5310245555555555
1628,Tall Tale,29,PG,Adventure,96.0,3500.0,5.9,32000000.0,0.34523834375,40.0,1,True,False,2.7257276296296298,43.0,8,False,True,3.692212678881338
1629,Kiss of Death,29,R,Crime,101.0,17000.0,5.9,40000000.0,0.37356055,54.0,2,False,False,2.0374718125,39.0,0,False,False,0.0
1630,Home for the Holidays,29,PG-13,Comedy,103.0,12000.0,6.6,20000000.0,0.87595845,33.0,1,False,False,2.5010896,37.0,1,True,False,5.740793714285714
1631,Angels and Insects,29,R,Drama,116.0,4400.0,6.8,4997987.0,0.6831352302436962,41.0,0,False,False,0.0,35.0,0,False,False,0.0
1632,The Hunted,29,R,Action,110.0,4900.0,6.0,20000000.0,0.33048305,35.0,0,False,False,0.0,38.0,7,False,True,0.6335588966117216
1633,Restoration,29,R,Biography,117.0,9000.0,6.6,19000000.0,0.210839,39.0,1,False,False,1.45959552,30.0,3,True,False,0.6079867299539171
1634,My Family,29,R,Drama,128.0,3800.0,7.3,5500000.0,2.0144314545454547,46.0,0,False,False,0.0,40.0,0,False,False,0.0
1635,The Brothers McMullen,29,R,Comedy,98.0,7500.0,6.6,238000.0,10.0,27.0,0,False,False,0.0,41.0,0,False,False,0.0
1636,The Englishman Who Went Up a Hill But Came Down a Mountain,29,PG,Comedy,99.0,17000.0,6.6,40997769.0,0.265988376099197,45.0,0,False,False,0.0,35.0,2,False,False,5.1862805
1637,Blue in the Face,29,R,Comedy,83.0,9200.0,6.7,2000000.0,0.634318,48.0,0,False,False,0.0,56.0,3,True,False,1.5310245555555555
1638,Party Girl,29,R,Comedy,94.0,4700.0,6.5,150000.0,3.1491333333333333,29.0,0,False,False,0.0,27.0,0,False,False,0.0
1639,Losing Isaiah,29,R,Drama,111.0,5600.0,6.4,17000000.0,0.4472803529411764,46.0,1,False,False,0.1100218,46.0,2,False,False,0.3922172357954545
1640,The Underneath,29,R,Crime,99.0,3400.0,6.1,6500000.0,0.0824650769230769,32.0,3,True,False,3.416019352272727,40.0,0,False,False,0.0
1641,The Pebble and the Penguin,29,G,Animation,74.0,4700.0,5.6,28000000.0,0.1422825714285714,58.0,5,True,False,2.373914286207039,45.0,2,False,False,0.9281230289458212
1642,Fluke,29,PG,Drama,96.0,6600.0,6.7,15000000.0,0.2658512,35.0,0,False,False,0.0,36.0,5,True,False,0.8830431680991857
1643,Houseguest,29,PG,Comedy,113.0,6600.0,6.0,10500000.0,2.507167238095238,33.0,1,False,False,1.7696150666666666,39.0,0,False,False,0.0
1644,Bad Company,29,R,Crime,108.0,2800.0,5.4,15000000.0,0.2449894,37.0,0,False,False,0.0,41.0,1,False,False,1.1104245
1645,The White Balloon,29,Unrated,Drama,85.0,6900.0,7.7,150000.0,6.166266666666667,35.0,0,False,False,0.0,7.0,0,False,False,0.0
1646,White Man's Burden,29,R,Drama,89.0,4700.0,5.3,7000000.0,0.5335528571428572,42.0,0,False,False,0.0,41.0,7,True,True,3.779336190590112
1647,Never Talk to Strangers,29,R,Crime,86.0,6400.0,5.2,6400000.0,1.07160328125,65.0,0,False,False,0.0,36.0,1,False,False,1.9055185
1648,Top Dog,29,PG-13,Action,86.0,3200.0,4.2,6000000.0,0.8489511666666667,44.0,0,False,False,0.0,55.0,10,False,True,3.189604660666264
1649,The Incredibly True Adventure of Two Girls in Love,29,R,Comedy,94.0,4400.0,6.5,250000.0,8.841632,33.0,0,False,False,0.0,24.0,0,False,False,0.0
1650,An Awfully Big Adventure,29,R,Comedy,112.0,2700.0,5.9,4000000.0,0.064931,53.0,1,False,False,10.0,35.0,2,False,False,5.1862805
1651,Dr. Jekyll and Ms. Hyde,29,PG-13,Comedy,90.0,2700.0,4.5,8000000.0,0.3453775,34.0,1,False,True,7.756651111111111,36.0,0,False,False,0.0
1652,Jefferson in Paris,29,PG-13,Biography,139.0,2800.0,5.7,14000000.0,0.1766905714285714,67.0,2,True,False,4.2815058666666665,54.0,10,False,True,1.9433636625177213
1653,Three Wishes,29,PG,Drama,115.0,2900.0,6.1,10000000.0,0.7027517,49.0,3,False,False,4.151517280555556,43.0,8,False,True,3.692212678881338
1654,New Jersey Drive,29,R,Crime,98.0,2900.0,6.7,5000000.0,0.7131016,32.0,0,False,False,0.0,22.0,0,False,False,0.0
1655,Beyond Rangoon,29,R,Action,100.0,4900.0,6.6,23000000.0,0.2500047826086956,62.0,2,True,False,1.6264795909090908,27.0,0,False,False,0.0
1656,The Walking Dead,29,R,Action,88.0,759.0,4.9,15000000.0,0.4009560666666666,33.0,0,False,False,0.0,27.0,1,False,False,2.9787887142857143
1657,Space Jam,28,PG,Animation,88.0,175000.0,6.5,80000000.0,2.880229275,58.0,1,False,False,0.2762936111111111,33.0,0,False,False,0.0
1658,Independence Day,28,PG-13,Action,145.0,543000.0,7.0,75000000.0,10.0,41.0,2,False,False,2.576103326482213,28.0,2,False,False,3.9881507236842095
1659,Romeo + Juliet,28,PG-13,Drama,120.0,216000.0,6.7,14500000.0,10.0,34.0,0,False,False,0.0,22.0,2,False,False,0.6218681875000001
1660,Scream,28,R,Horror,111.0,295000.0,7.3,14000000.0,10.0,57.0,7,True,True,4.014168119217687,23.0,0,False,False,0.0
1661,Sleepers,28,R,Crime,147.0,202000.0,7.6,44000000.0,3.76398375,54.0,11,True,True,3.132417011411762,53.0,16,True,False,1.4345625814373535
1662,From Dusk Till Dawn,28,R,Action,108.0,294000.0,7.2,19000000.0,1.359847947368421,28.0,3,False,False,4.897895928571429,57.0,6,True,False,1.1576048263492065
1663,Fargo,28,R,Crime,98.0,634000.0,8.1,7000000.0,8.65885357142857,42.0,5,True,False,1.759862328095238,46.0,0,False,False,0.0
1664,Mission: Impossible,28,PG-13,Action,110.0,398000.0,7.1,80000000.0,5.7212048875,56.0,10,True,False,1.9182037941329333,34.0,11,True,True,5.43263011604145
1665,Matilda,28,PG,Comedy,102.0,135000.0,6.9,36000000.0,0.9294282222222222,52.0,3,False,False,3.7117188410256414,52.0,3,False,False,1.799040721978022
1666,Twister,28,PG-13,Action,113.0,183000.0,6.4,92000000.0,5.374690478260869,53.0,1,False,False,10.0,33.0,0,False,False,0.0
1667,Happy Gilmore,28,PG-13,Comedy,92.0,205000.0,7.0,12000000.0,3.43375825,50.0,1,False,True,7.2270891,30.0,1,False,False,2.6488734
1668,101 Dalmatians,28,G,Adventure,103.0,105000.0,5.7,75000000.0,4.275857253333333,38.0,5,False,False,4.42536215768116,49.0,2,True,False,1.4501190357142857
1669,Crash,28,Other,Drama,100.0,54000.0,6.4,9000000.0,0.2968101111111111,53.0,5,True,False,1.4516587334966915,36.0,1,False,False,10.0
1670,Jerry Maguire,28,R,Comedy,139.0,249000.0,7.3,50000000.0,5.47105184,39.0,0,False,False,0.0,34.0,11,True,True,5.43263011604145
1671,The Rock,28,R,Action,136.0,319000.0,7.4,75000000.0,4.467501613333333,31.0,1,False,False,7.442474947368421,66.0,10,True,False,2.573000042670959
1672,A Time to Kill,28,R,Crime,149.0,138000.0,7.5,40000000.0,3.806650175,57.0,8,True,True,2.7552837200587605,27.0,0,False,False,0.0
1673,The Craft,28,R,Drama,101.0,82000.0,6.4,15000000.0,1.6546624,31.0,1,False,False,2.4492745,24.0,0,False,False,0.0
1674,Primal Fear,28,R,Crime,129.0,196000.0,7.7,30000000.0,3.420539433333333,52.0,0,False,False,0.0,47.0,12,False,True,2.7282899260479643
1675,Mars Attacks!,28,PG-13,Comedy,106.0,214000.0,6.3,70000000.0,1.4481573857142858,38.0,6,True,False,4.956537596296296,59.0,10,True,True,1.0423818938557252
1676,The English Patient,28,R,Drama,162.0,182000.0,7.4,27000000.0,8.591719444444445,42.0,1,False,False,0.2404172307692307,34.0,2,True,False,0.4951182868663594
1677,The Long Kiss Goodnight,28,R,Action,121.0,76000.0,6.8,65000000.0,1.3762578615384615,37.0,7,False,True,1.8749935601250929,40.0,2,False,True,0.2469239357142857
1678,Bottle Rocket,28,R,Comedy,91.0,72000.0,7.0,7000000.0,0.0800098571428571,27.0,0,False,False,0.0,25.0,0,False,False,0.0
1679,Stealing Beauty,28,R,Drama,118.0,27000.0,6.6,10000000.0,0.476231,55.0,2,False,False,0.1109036657142857,48.0,4,False,False,0.2453201315122378
1680,Bound,28,R,Crime,109.0,52000.0,7.3,4500000.0,0.8449466666666666,31.0,0,False,False,0.0,38.0,0,False,False,0.0
1681,Sling Blade,28,R,Drama,135.0,89000.0,8.0,1000000.0,10.0,41.0,0,False,False,0.0,41.0,0,False,False,0.0
1682,The Mirror Has Two Faces,28,PG-13,Comedy,126.0,18000.0,6.6,42000000.0,0.978187238095238,54.0,2,False,False,2.922247441666667,54.0,3,False,False,2.3608316544444445
1683,The Birdcage,28,R,Comedy,117.0,83000.0,7.1,31000000.0,5.976146870967742,65.0,7,False,False,2.35084496187384,45.0,11,True,True,3.799505459823214
1684,That Thing You Do!,28,PG,Comedy,108.0,64000.0,6.9,26000000.0,1.3302083076923077,40.0,0,False,False,0.0,40.0,15,True,False,5.939522333429078
1685,The Island of Dr. Moreau,28,PG-13,Horror,96.0,32000.0,4.5,40000000.0,1.240694475,66.0,1,False,False,0.5603856551724138,33.0,0,False,False,0.0
1686,Kingpin,28,PG-13,Comedy,114.0,79000.0,6.9,27000000.0,0.9267938518518518,38.0,0,False,False,0.0,35.0,2,False,False,1.02917867605042
1687,The Hunchback of Notre Dame,28,G,Animation,91.0,146000.0,7.0,100000000.0,3.25338851,36.0,1,True,False,10.0,34.0,3,False,True,2.1180704416666667
1688,The Frighteners,28,R,Comedy,110.0,84000.0,7.1,30000000.0,0.9786405333333332,35.0,2,True,False,0.3453506666666667,35.0,9,True,False,4.556662824938271
1689,Eraser,28,R,Action,115.0,106000.0,6.1,100000000.0,2.42295562,38.0,3,False,False,6.796050532163743,49.0,16,True,True,4.264093432590823
1690,Striptease,28,R,Comedy,115.0,44000.0,4.5,40000000.0,2.832743575,51.0,3,False,False,1.6979084755555556,34.0,3,False,True,2.1180704416666667
1691,Star Trek: First Contact,28,PG-13,Action,111.0,120000.0,7.6,45000000.0,3.2450641777777776,44.0,0,False,False,0.0,56.0,1,False,False,3.3734607142857143
1692,Swingers,28,R,Comedy,96.0,77000.0,7.2,200000.0,10.0,31.0,0,False,False,0.0,26.0,0,False,False,0.0
1693,Escape from L.A.,28,R,Action,101.0,71000.0,5.7,50000000.0,0.5095473,48.0,11,True,False,2.6650882505816367,45.0,8,True,False,2.1454043991774894
1694,The Cable Guy,28,PG-13,Comedy,96.0,157000.0,6.1,47000000.0,2.187782893617021,31.0,1,False,False,2.900135391304348,34.0,4,False,False,8.556836041666667
1695,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,28,R,Comedy,89.0,50000.0,6.6,3800000.0,5.513052894736842,40.0,0,False,False,0.0,25.0,0,False,False,0.0
1696,Thinner,28,R,Other,93.0,29000.0,5.8,8500000.0,1.8018216470588235,53.0,2,False,False,3.839940055555556,36.0,2,False,True,0.2669306818181818
1697,Hard Eight,28,R,Crime,101.0,45000.0,7.2,3000000.0,0.0741863333333333,26.0,0,False,False,0.0,65.0,0,False,False,0.0
1698,The Nutty Professor,28,PG-13,Comedy,95.0,112000.0,5.6,54000000.0,5.073352203703704,38.0,1,False,False,7.1478264,35.0,11,True,True,4.556164018747919
1699,Hamlet,28,PG-13,Drama,242.0,37000.0,7.7,18000000.0,0.2650123333333333,36.0,5,True,False,1.8028235503030303,36.0,3,True,False,1.9044587171717169
1700,Big Night,28,R,Drama,109.0,18000.0,7.3,4100000.0,2.928872195121951,35.0,0,False,False,0.0,43.0,0,False,False,0.0
1701,The Ghost and the Darkness,28,R,Adventure,110.0,58000.0,6.8,55000000.0,0.702171,38.0,4,False,True,1.7500610214285717,52.0,10,True,False,4.815893362153453
1702,Courage Under Fire,28,R,Action,116.0,52000.0,6.6,46000000.0,2.1926264782608698,44.0,3,True,False,3.802228310021787,42.0,5,True,False,0.93557844143504
1703,The First Wives Club,28,PG,Comedy,103.0,45000.0,6.4,26000000.0,6.980353961538461,53.0,2,False,False,5.6764576,51.0,5,False,False,2.208517920735931
1704,Set It Off,28,R,Action,123.0,15000.0,6.9,9000000.0,4.621209555555556,27.0,1,False,False,8.061690857142857,25.0,0,False,False,0.0
1705,James and the Giant Peach,28,PG,Animation,79.0,62000.0,6.7,38000000.0,0.7617401842105264,44.0,1,True,False,5.082847055555556,11.0,0,False,False,0.0
1706,DragonHeart,28,PG-13,Action,103.0,93000.0,6.5,57000000.0,2.022234649122807,47.0,1,False,False,4.536695928571429,42.0,5,False,True,1.5386845725568767
1707,Executive Decision,28,R,Action,133.0,52000.0,6.4,55000000.0,2.217622109090909,49.0,0,False,False,0.0,45.0,8,True,False,2.1454043991774894
1708,Bio-Dome,28,PG-13,Comedy,88.0,26000.0,4.4,15000000.0,0.8951743333333333,14.0,0,False,False,0.0,28.0,0,False,False,0.0
1709,Jack,28,PG-13,Comedy,113.0,57000.0,5.8,45000000.0,1.3026882888888889,57.0,8,True,False,1.797645004227854,45.0,11,True,True,3.799505459823214
1710,White Squall,28,PG-13,Adventure,129.0,22000.0,6.6,38000000.0,0.27085,59.0,6,True,False,1.7176468090278807,47.0,13,True,False,1.0866936274978858
1711,Broken Arrow,28,R,Action,108.0,93000.0,6.0,50000000.0,3.00540294,50.0,1,False,False,4.121648722222222,42.0,8,True,True,3.3736132739092044
